gameId,eventId,eventType,eventTypeDesc,period,periodTime,periodType,goalsHome,goalsAway,coX,coY,player1Id,player1Type,player2Id,player2Type,player3Id,player3Type,player4Id,player4Type
2019020001,62,Hit,Brady Tkachuk hit Dmytro Timashov,1,10:38,REGULAR,0,1,-97.0,27.0,8480801,Hitter,8478857,Hittee,,,,
2019020001,63,Missed Shot,Ilya Mikheyev Wide of Net,1,11:16,REGULAR,0,1,-62.0,20.0,8481624,Shooter,,,,,,
2019020001,64,Hit,Trevor Moore hit Dylan DeMelo,1,11:18,REGULAR,0,1,-97.0,0.0,8479675,Hitter,8476331,Hittee,,,,
2019020001,65,Hit,Scott Sabourin hit Jake Muzzin,1,11:43,REGULAR,0,1,96.0,17.0,8477149,Hitter,8474162,Hittee,,,,
2019020001,66,Stoppage,Icing,1,11:53,REGULAR,0,1,,,,,,,,,,
2019020001,67,Faceoff,Anthony Duclair faceoff won against John Tavares,1,11:53,REGULAR,0,1,69.0,22.0,8477407,Winner,8475166,Loser,,,,
2019020001,68,Hit,Anthony Duclair hit Mitchell Marner,1,12:00,REGULAR,0,1,18.0,39.0,8477407,Hitter,8478483,Hittee,,,,
2019020001,69,Shot,Anthony Duclair Wrist Shot saved by Frederik Andersen,1,12:22,REGULAR,0,1,56.0,28.0,8477407,Shooter,8475883,Goalie,,,,
2019020001,71,Stoppage,Puck in Netting,1,12:56,REGULAR,0,1,,,,,,,,,,
2019020001,70,Blocked Shot,Auston Matthews shot blocked shot by Erik Brannstrom,1,12:56,REGULAR,0,1,-70.0,-14.0,8480073,Blocker,8479318,Shooter,,,,
2019020001,72,Faceoff,Auston Matthews faceoff won against Colin White,1,12:56,REGULAR,0,1,-69.0,-22.0,8479318,Winner,8478400,Loser,,,,
2019020001,73,Shot,Morgan Rielly Wrist Shot saved by Craig Anderson,1,12:58,REGULAR,0,1,-45.0,-41.0,8476853,Shooter,8467950,Goalie,,,,
2019020001,74,Hit,Mark Borowiecki hit William Nylander,1,13:21,REGULAR,0,1,-98.0,28.0,8474697,Hitter,8477939,Hittee,,,,
2019020001,76,Stoppage,Goalie Stopped,1,13:27,REGULAR,0,1,,,,,,,,,,
2019020001,75,Shot,Brady Tkachuk Wrist Shot saved by Frederik Andersen,1,13:27,REGULAR,0,1,50.0,22.0,8480801,Shooter,8475883,Goalie,,,,
2019020001,77,Faceoff,Tyler Ennis faceoff won against Nicholas Shore,1,13:27,REGULAR,0,1,69.0,22.0,8474589,Winner,8476406,Loser,,,,
2019020001,78,Giveaway,Giveaway by Nikita Zaitsev,1,13:48,REGULAR,0,1,-95.0,-30.0,8479458,PlayerID,,,,,,
2019020001,79,Missed Shot,Martin Marincin Wide of Net,1,13:52,REGULAR,0,1,-34.0,34.0,8475716,Shooter,,,,,,
2019020001,80,Blocked Shot,Dmytro Timashov shot blocked shot by Thomas Chabot,1,14:01,REGULAR,0,1,-75.0,-3.0,8478469,Blocker,8478857,Shooter,,,,
2019020001,81,Hit,Erik Brannstrom hit Trevor Moore,1,14:28,REGULAR,0,1,-96.0,25.0,8480073,Hitter,8479675,Hittee,,,,
2019020001,82,Blocked Shot,Tyson Barrie shot blocked shot by Ron Hainsey,1,14:31,REGULAR,0,1,-66.0,5.0,8468493,Blocker,8475197,Shooter,,,,
2019020001,83,Missed Shot,Bobby Ryan Wide of Net,1,14:47,REGULAR,0,1,68.0,-30.0,8471676,Shooter,,,,,,
2019020001,84,Hit,Scott Sabourin hit Morgan Rielly,1,15:03,REGULAR,0,1,96.0,33.0,8477149,Hitter,8476853,Hittee,,,,
2019020001,85,Stoppage,Icing,1,15:18,REGULAR,0,1,,,,,,,,,,
2019020001,86,Faceoff,Jean-Gabriel Pageau faceoff won against Auston Matthews,1,15:18,REGULAR,0,1,-69.0,-22.0,8476419,Winner,8479318,Loser,,,,
2019020001,87,Stoppage,Icing,1,15:33,REGULAR,0,1,,,,,,,,,,
2019020001,88,Faceoff,Jean-Gabriel Pageau faceoff won against William Nylander,1,15:33,REGULAR,0,1,-69.0,22.0,8476419,Winner,8477939,Loser,,,,
2019020001,89,Hit,Cody Ceci hit Filip Chlapik,1,15:43,REGULAR,0,1,-38.0,-33.0,8476879,Hitter,8478488,Hittee,,,,
2019020001,90,Blocked Shot,Andreas Johnsson shot blocked shot by Dylan DeMelo,1,15:44,REGULAR,0,1,-60.0,-6.0,8476331,Blocker,8477341,Shooter,,,,
2019020001,91,Shot,Morgan Rielly Wrist Shot saved by Craig Anderson,1,15:49,REGULAR,0,1,-41.0,-34.0,8476853,Shooter,8467950,Goalie,,,,
2019020001,92,Stoppage,Goalie Stopped,1,15:49,REGULAR,0,1,,,,,,,,,,
2019020001,93,Faceoff,John Tavares faceoff won against Connor Brown,1,15:49,REGULAR,0,1,-69.0,-22.0,8475166,Winner,8477015,Loser,,,,
2019020001,94,Shot,John Tavares Snap Shot saved by Craig Anderson,1,16:11,REGULAR,0,1,-62.0,-19.0,8475166,Shooter,8467950,Goalie,,,,
2019020001,95,Stoppage,Offside,1,16:38,REGULAR,0,1,,,,,,,,,,
2019020001,96,Faceoff,Artem Anisimov faceoff won against Alexander Kerfoot,1,16:38,REGULAR,0,1,20.0,-22.0,8473573,Winner,8477021,Loser,,,,
2019020001,97,Blocked Shot,Tyler Ennis shot blocked shot by Martin Marincin,1,16:56,REGULAR,0,1,70.0,-15.0,8475716,Blocker,8474589,Shooter,,,,
2019020001,98,Hit,Alexander Kerfoot hit Erik Brannstrom,1,17:01,REGULAR,0,1,62.0,40.0,8477021,Hitter,8480073,Hittee,,,,
2019020001,99,Hit,Dylan DeMelo hit Trevor Moore,1,17:21,REGULAR,0,1,0.0,-39.0,8476331,Hitter,8479675,Hittee,,,,
2019020001,100,Takeaway,Takeaway by Dylan DeMelo,1,17:49,REGULAR,0,1,-36.0,-29.0,8476331,PlayerID,,,,,,
2019020001,101,Takeaway,Takeaway by Auston Matthews,1,17:57,REGULAR,0,1,-95.0,-26.0,8479318,PlayerID,,,,,,
2019020001,102,Missed Shot,Auston Matthews Wide of Net,1,17:59,REGULAR,0,1,-94.0,9.0,8479318,Shooter,,,,,,
2019020001,103,Missed Shot,Jake Muzzin Wide of Net,1,18:00,REGULAR,0,1,-42.0,-24.0,8474162,Shooter,,,,,,
2019020001,104,Stoppage,Puck Frozen,1,18:01,REGULAR,0,1,,,,,,,,,,
2019020001,105,Faceoff,Jean-Gabriel Pageau faceoff won against John Tavares,1,18:01,REGULAR,0,1,-69.0,-22.0,8476419,Winner,8475166,Loser,,,,
2019020001,106,Takeaway,Takeaway by John Tavares,1,18:18,REGULAR,0,1,-96.0,-32.0,8475166,PlayerID,,,,,,
2019020001,107,Takeaway,Takeaway by Thomas Chabot,1,18:25,REGULAR,0,1,-96.0,25.0,8478469,PlayerID,,,,,,
2019020001,108,Hit,Kasperi Kapanen hit Thomas Chabot,1,18:33,REGULAR,0,1,-93.0,37.0,8477953,Hitter,8478469,Hittee,,,,
2019020001,109,Shot,Nikita Zaitsev Snap Shot saved by Frederik Andersen,1,18:38,REGULAR,0,1,67.0,-36.0,8479458,Shooter,8475883,Goalie,,,,
2019020001,110,Stoppage,Puck in Netting,1,18:42,REGULAR,0,1,,,,,,,,,,
2019020001,111,Faceoff,Chris Tierney faceoff won against Nicholas Shore,1,18:42,REGULAR,0,1,69.0,22.0,8476919,Winner,8476406,Loser,,,,
2019020001,112,Shot,Erik Brannstrom Wrist Shot saved by Frederik Andersen,1,18:46,REGULAR,0,1,43.0,32.0,8480073,Shooter,8475883,Goalie,,,,
2019020001,113,Stoppage,Goalie Stopped,1,18:46,REGULAR,0,1,,,,,,,,,,
2019020001,114,Faceoff,Nicholas Shore faceoff won against Colin White,1,18:46,REGULAR,0,1,69.0,22.0,8476406,Winner,8478400,Loser,,,,
2019020001,115,Hit,Erik Brannstrom hit Frederik Gauthier,1,19:15,REGULAR,0,1,-41.0,40.0,8480073,Hitter,8477512,Hittee,,,,
2019020001,116,Hit,Dmytro Timashov hit Colin White,1,19:20,REGULAR,0,1,96.0,31.0,8478857,Hitter,8478400,Hittee,,,,
2019020001,117,Missed Shot,Thomas Chabot Wide of Net,1,19:26,REGULAR,0,1,22.0,36.0,8478469,Shooter,,,,,,
2019020001,118,Takeaway,Takeaway by Bobby Ryan,1,19:36,REGULAR,0,1,33.0,-17.0,8471676,PlayerID,,,,,,
2019020001,119,Shot,Bobby Ryan Wrist Shot saved by Frederik Andersen,1,19:37,REGULAR,0,1,30.0,-16.0,8471676,Shooter,8475883,Goalie,,,,
2019020001,120,Stoppage,Goalie Stopped,1,19:39,REGULAR,0,1,,,,,,,,,,
2019020001,121,Faceoff,Artem Anisimov faceoff won against Auston Matthews,1,19:39,REGULAR,0,1,69.0,-22.0,8473573,Winner,8479318,Loser,,,,
2019020001,122,Blocked Shot,Bobby Ryan shot blocked shot by Morgan Rielly,1,19:42,REGULAR,0,1,70.0,-12.0,8476853,Blocker,8471676,Shooter,,,,
2019020001,123,Period End,End of 1st Period,1,20:00,REGULAR,0,1,,,,,,,,,,
2019020001,124,Period Official,Period Official,1,20:00,REGULAR,0,1,,,,,,,,,,
2019020001,125,Period Ready,Period Ready,2,00:00,REGULAR,0,1,,,,,,,,,,
2019020001,126,Period Start,Period Start,2,00:00,REGULAR,0,1,,,,,,,,,,
2019020001,127,Faceoff,Colin White faceoff won against John Tavares,2,00:00,REGULAR,0,1,0.0,0.0,8478400,Winner,8475166,Loser,,,,
2019020001,128,Hit,Cody Ceci hit Brady Tkachuk,2,00:16,REGULAR,0,1,-43.0,-38.0,8476879,Hitter,8480801,Hittee,,,,
2019020001,129,Hit,Connor Brown hit Morgan Rielly,2,00:38,REGULAR,0,1,-97.0,5.0,8477015,Hitter,8476853,Hittee,,,,
2019020001,130,Hit,Bobby Ryan hit Tyson Barrie,2,01:00,REGULAR,0,1,-96.0,-10.0,8471676,Hitter,8475197,Hittee,,,,
2019020001,131,Shot,William Nylander Backhand saved by Craig Anderson,2,01:06,REGULAR,0,1,81.0,-1.0,8477939,Shooter,8467950,Goalie,,,,
2019020001,132,Stoppage,Puck in Benches,2,01:14,REGULAR,0,1,,,,,,,,,,
2019020001,133,Faceoff,Drake Batherson faceoff won against Alexander Kerfoot,2,01:14,REGULAR,0,1,-20.0,22.0,8480208,Winner,8477021,Loser,,,,
2019020001,134,Hit,Trevor Moore hit Tyler Ennis,2,01:26,REGULAR,0,1,-36.0,-39.0,8479675,Hitter,8474589,Hittee,,,,
2019020001,135,Stoppage,Icing,2,01:37,REGULAR,0,1,,,,,,,,,,
2019020001,136,Faceoff,Colin White faceoff won against Alexander Kerfoot,2,01:37,REGULAR,0,1,-69.0,22.0,8478400,Winner,8477021,Loser,,,,
2019020001,137,Shot,Nikita Zaitsev Wrist Shot saved by Frederik Andersen,2,01:41,REGULAR,0,1,-31.0,30.0,8479458,Shooter,8475883,Goalie,,,,
2019020001,138,Stoppage,Goalie Stopped,2,01:42,REGULAR,0,1,,,,,,,,,,
2019020001,139,Faceoff,Frederik Gauthier faceoff won against Artem Anisimov,2,01:42,REGULAR,0,1,-69.0,22.0,8477512,Winner,8473573,Loser,,,,
2019020001,140,Stoppage,Goalie Stopped,2,01:44,REGULAR,0,1,,,,,,,,,,
2019020001,141,Faceoff,Artem Anisimov faceoff won against Frederik Gauthier,2,01:44,REGULAR,0,1,-69.0,22.0,8473573,Winner,8477512,Loser,,,,
2019020001,142,Hit,Dmytro Timashov hit Nikita Zaitsev,2,02:02,REGULAR,0,1,11.0,40.0,8478857,Hitter,8479458,Hittee,,,,
2019020001,143,Blocked Shot,Tyson Barrie shot blocked shot by Artem Anisimov,2,02:15,REGULAR,0,1,75.0,-8.0,8473573,Blocker,8475197,Shooter,,,,
2019020001,144,Shot,Tyson Barrie Wrist Shot saved by Craig Anderson,2,02:20,REGULAR,0,1,56.0,-23.0,8475197,Shooter,8467950,Goalie,,,,
2019020001,145,Goal,"Frederik Gauthier (1) Wrist Shot, assists: Tyson Barrie (1), Dmytro Timashov (1)",2,02:20,REGULAR,1,1,86.0,0.0,8477512,Scorer,8475197,Assist,8478857,Assist,8467950,Goalie
2019020001,146,Faceoff,Jean-Gabriel Pageau faceoff won against Trevor Moore,2,02:20,REGULAR,1,1,0.0,0.0,8476419,Winner,8479675,Loser,,,,
2019020001,147,Hit,Filip Chlapik hit Martin Marincin,2,02:31,REGULAR,1,1,-97.0,-20.0,8478488,Hitter,8475716,Hittee,,,,
2019020001,148,Hit,Trevor Moore hit Erik Brannstrom,2,02:41,REGULAR,1,1,97.0,26.0,8479675,Hitter,8480073,Hittee,,,,
2019020001,149,Shot,Rasmus Sandin Wrist Shot saved by Craig Anderson,2,02:46,REGULAR,1,1,43.0,9.0,8480873,Shooter,8467950,Goalie,,,,
2019020001,150,Stoppage,Goalie Stopped,2,02:47,REGULAR,1,1,,,,,,,,,,
2019020001,151,Faceoff,Connor Brown faceoff won against John Tavares,2,02:47,REGULAR,1,1,69.0,22.0,8477015,Winner,8475166,Loser,,,,
2019020001,152,Hit,Kasperi Kapanen hit Dylan DeMelo,2,02:52,REGULAR,1,1,99.0,27.0,8477953,Hitter,8476331,Hittee,,,,
2019020001,153,Takeaway,Takeaway by Kasperi Kapanen,2,03:01,REGULAR,1,1,68.0,-37.0,8477953,PlayerID,,,,,,
2019020001,154,Blocked Shot,William Nylander shot blocked shot by Thomas Chabot,2,03:43,REGULAR,1,1,64.0,-1.0,8478469,Blocker,8477939,Shooter,,,,
2019020001,155,Stoppage,Goalie Puck Frozen Played Beyond Center Line,2,03:44,REGULAR,1,1,,,,,,,,,,
2019020001,156,Faceoff,Chris Tierney faceoff won against Auston Matthews,2,03:44,REGULAR,1,1,69.0,-22.0,8476919,Winner,8479318,Loser,,,,
2019020001,157,Blocked Shot,William Nylander shot blocked shot by Chris Tierney,2,04:18,REGULAR,1,1,65.0,8.0,8476919,Blocker,8477939,Shooter,,,,
2019020001,158,Hit,Bobby Ryan hit William Nylander,2,04:22,REGULAR,1,1,81.0,38.0,8471676,Hitter,8477939,Hittee,,,,
2019020001,159,Blocked Shot,Jake Muzzin shot blocked shot by Chris Tierney,2,04:26,REGULAR,1,1,68.0,11.0,8476919,Blocker,8474162,Shooter,,,,
2019020001,161,Stoppage,Puck in Netting,2,04:33,REGULAR,1,1,,,,,,,,,,
2019020001,160,Shot,Tyson Barrie Slap Shot saved by Craig Anderson,2,04:33,REGULAR,1,1,37.0,-31.0,8475197,Shooter,8467950,Goalie,,,,
2019020001,162,Faceoff,Trevor Moore faceoff won against Artem Anisimov,2,04:33,REGULAR,1,1,69.0,-22.0,8479675,Winner,8473573,Loser,,,,
2019020001,163,Shot,Martin Marincin Wrist Shot saved by Craig Anderson,2,04:37,REGULAR,1,1,35.0,-38.0,8475716,Shooter,8467950,Goalie,,,,
2019020001,164,Shot,Rasmus Sandin Wrist Shot saved by Craig Anderson,2,04:42,REGULAR,1,1,45.0,21.0,8480873,Shooter,8467950,Goalie,,,,
2019020001,165,Goal,"Trevor Moore (1) Slap Shot, assists: Ilya Mikheyev (1), Rasmus Sandin (1)",2,04:42,REGULAR,2,1,84.0,2.0,8479675,Scorer,8481624,Assist,8480873,Assist,8467950,Goalie
2019020001,166,Faceoff,Artem Anisimov faceoff won against Auston Matthews,2,04:42,REGULAR,2,1,0.0,0.0,8473573,Winner,8479318,Loser,,,,
2019020001,167,Missed Shot,Auston Matthews Wide of Net,2,05:02,REGULAR,2,1,73.0,-7.0,8479318,Shooter,,,,,,
2019020001,168,Blocked Shot,Rasmus Sandin shot blocked shot by Artem Anisimov,2,05:09,REGULAR,2,1,68.0,10.0,8473573,Blocker,8480873,Shooter,,,,
2019020001,169,Takeaway,Takeaway by Auston Matthews,2,05:14,REGULAR,2,1,1.0,1.0,8479318,PlayerID,,,,,,
2019020001,170,Takeaway,Takeaway by William Nylander,2,05:15,REGULAR,2,1,13.0,36.0,8477939,PlayerID,,,,,,
2019020001,171,Hit,Jean-Gabriel Pageau hit Jake Muzzin,2,05:41,REGULAR,2,1,96.0,25.0,8476419,Hitter,8474162,Hittee,,,,
2019020001,172,Goal,"Scott Sabourin (1) Wrist Shot, assists: Filip Chlapik (1), Jean-Gabriel Pageau (1)",2,05:51,REGULAR,2,2,-83.0,-6.0,8477149,Scorer,8478488,Assist,8476419,Assist,8475883,Goalie
2019020001,173,Faceoff,John Tavares faceoff won against Colin White,2,05:51,REGULAR,2,2,0.0,0.0,8475166,Winner,8478400,Loser,,,,
2019020001,174,Shot,Morgan Rielly Backhand saved by Craig Anderson,2,06:01,REGULAR,2,2,12.0,-10.0,8476853,Shooter,8467950,Goalie,,,,
2019020001,175,Giveaway,Giveaway by Ilya Mikheyev,2,06:49,REGULAR,2,2,9.0,-14.0,8481624,PlayerID,,,,,,
2019020001,176,Giveaway,Giveaway by Erik Brannstrom,2,06:56,REGULAR,2,2,33.0,-12.0,8480073,PlayerID,,,,,,
2019020001,177,Stoppage,Challenge Home: off-side,2,07:22,REGULAR,2,2,,,,,,,,,,
2019020001,178,Official Challenge,Coach's Challenge,2,07:22,REGULAR,2,2,,,,,,,,,,
2019020001,179,Faceoff,Colin White faceoff won against Auston Matthews,2,07:22,REGULAR,2,2,-20.0,22.0,8478400,Winner,8479318,Loser,,,,
2019020001,180,Blocked Shot,Mark Borowiecki shot blocked shot by Cody Ceci,2,07:42,REGULAR,2,2,-76.0,-7.0,8476879,Blocker,8474697,Shooter,,,,
2019020001,181,Goal,"Auston Matthews (1) Wrist Shot, assists: William Nylander (1), Morgan Rielly (1)",2,08:02,REGULAR,3,2,83.0,5.0,8479318,Scorer,8477939,Assist,8476853,Assist,8467950,Goalie
2019020001,182,Faceoff,Frederik Gauthier faceoff won against Jean-Gabriel Pageau,2,08:02,REGULAR,3,2,0.0,0.0,8477512,Winner,8476419,Loser,,,,
2019020001,183,Stoppage,Puck in Benches,2,08:07,REGULAR,3,2,,,,,,,,,,
2019020001,184,Faceoff,Jean-Gabriel Pageau faceoff won against Frederik Gauthier,2,08:07,REGULAR,3,2,0.0,0.0,8476419,Winner,8477512,Loser,,,,
2019020001,185,Giveaway,Giveaway by Frederik Gauthier,2,08:14,REGULAR,3,2,-31.0,36.0,8477512,PlayerID,,,,,,
2019020001,186,Blocked Shot,Scott Sabourin shot blocked shot by Frederik Gauthier,2,08:16,REGULAR,3,2,-40.0,36.0,8477512,Blocker,8477149,Shooter,,,,
