id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,gameId,teamID,pPos
8480727,Zach Whitecloud,/api/v1/people/8480727,Zach,Whitecloud,2,1996-11-28,25,Brandon,MB,CAN,CAN,"6' 2""",207,True,False,False,False,R,Y,2021020002,54,Defenseman
8479980,Nicolas Hague,/api/v1/people/8479980,Nicolas,Hague,14,1998-12-05,23,Kitchener,ON,CAN,CAN,"6' 6""",230,True,False,False,False,L,Y,2021020002,54,Defenseman
8480225,Jack Dugan,/api/v1/people/8480225,Jack,Dugan,,1998-03-24,24,Pittsburgh,PA,USA,USA,"6' 2""",185,True,False,False,True,R,N,2021020002,1,Left Wing
8475768,Jaden Schwartz,/api/v1/people/8475768,Jaden,Schwartz,17,1992-06-25,30,Wilcox,SK,CAN,CAN,"5' 10""",185,True,True,False,False,L,Y,2021020002,55,Center
8476539,Jonathan Marchessault,/api/v1/people/8476539,Jonathan,Marchessault,81,1990-12-27,31,Cap-Rouge,QC,CAN,CAN,"5' 9""",183,True,False,False,False,R,Y,2021020002,54,Center
8476457,Adam Larsson,/api/v1/people/8476457,Adam,Larsson,6,1992-11-12,29,Skellefteå,,SWE,SWE,"6' 3""",209,True,True,False,False,R,Y,2021020002,55,Defenseman
8477987,Ryan Donato,/api/v1/people/8477987,Ryan,Donato,9,1996-04-09,26,Boston,MA,USA,USA,"6' 0""",190,True,False,False,False,L,Y,2021020002,55,Center
8475820,Joonas Donskoi,/api/v1/people/8475820,Joonas,Donskoi,72,1992-04-13,30,Raahe,,FIN,FIN,"6' 0""",185,True,False,False,False,R,Y,2021020002,55,Right Wing
8475149,Marcus Johansson,/api/v1/people/8475149,Marcus,Johansson,90,1990-10-06,32,Landskrona,,SWE,SWE,"6' 1""",203,True,False,False,False,L,Y,2021020002,15,Left Wing
8477447,Shea Theodore,/api/v1/people/8477447,Shea,Theodore,27,1995-08-03,27,Langley,BC,CAN,CAN,"6' 2""",197,True,False,False,False,L,Y,2021020002,54,Defenseman
8477505,Alex Wennberg,/api/v1/people/8477505,Alex,Wennberg,21,1994-09-22,28,Stockholm,,SWE,SWE,"6' 2""",190,True,False,False,False,L,Y,2021020002,55,Center
8477406,Mattias Janmark,/api/v1/people/8477406,Mattias,Janmark,26,1992-12-08,29,Danderyd,,SWE,SWE,"6' 1""",205,True,False,False,False,L,N,2021020002,22,Center
8479414,Nathan Bastian,/api/v1/people/8479414,Nathan,Bastian,14,1997-12-06,24,Kitchener,ON,CAN,CAN,"6' 4""",205,True,False,False,False,R,Y,2021020002,1,Right Wing
8475772,Riley Sheahan,/api/v1/people/8475772,Riley,Sheahan,8,1991-12-07,30,St. Catharines,ON,CAN,CAN,"6' 2""",214,True,False,False,False,L,Y,2021020002,7,Center
8478840,Will Borgen,/api/v1/people/8478840,Will,Borgen,3,1996-12-19,25,Moorhead,MN,USA,USA,"6' 3""",204,True,False,False,False,R,Y,2021020002,55,Defenseman
8481604,Pavel Dorofeyev,/api/v1/people/8481604,Pavel,Dorofeyev,16,2000-10-26,21,Nizhny Tagil,,RUS,RUS,"6' 1""",194,True,False,False,True,L,N,2021020002,54,Left Wing
8474586,Jordan Eberle,/api/v1/people/8474586,Jordan,Eberle,7,1990-05-15,32,Regina,SK,CAN,CAN,"5' 11""",190,True,True,False,False,R,Y,2021020002,55,Right Wing
8476467,Jamie Oleksiak,/api/v1/people/8476467,Jamie,Oleksiak,24,1992-12-21,29,Toronto,ON,CAN,CAN,"6' 7""",257,True,False,False,False,L,Y,2021020002,55,Defenseman
8478468,Jeremy Lauzon,/api/v1/people/8478468,Jeremy,Lauzon,3,1997-04-28,25,Val-d'Or,QC,CAN,CAN,"6' 1""",204,True,False,False,False,L,Y,2021020002,18,Defenseman
8479974,Nolan Patrick,/api/v1/people/8479974,Nolan,Patrick,41,1998-09-19,24,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,False,False,R,I,2021020002,54,Center
8477478,William Carrier,/api/v1/people/8477478,William,Carrier,28,1994-12-20,27,LaSalle,QC,CAN,CAN,"6' 2""",218,True,False,False,False,L,Y,2021020002,54,Left Wing
8474166,Alec Martinez,/api/v1/people/8474166,Alec,Martinez,23,1987-07-26,35,Rochester Hills,MI,USA,USA,"6' 1""",210,True,False,False,False,L,Y,2021020002,54,Defenseman
8475191,Reilly Smith,/api/v1/people/8475191,Reilly,Smith,19,1991-04-01,31,Mimico,ON,CAN,CAN,"6' 1""",185,True,False,False,False,L,Y,2021020002,54,Right Wing
8479293,Brandon Tanev,/api/v1/people/8479293,Brandon,Tanev,13,1991-12-31,30,Toronto,ON,CAN,CAN,"6' 0""",189,True,False,False,False,L,Y,2021020002,55,Left Wing
8481522,Peyton Krebs,/api/v1/people/8481522,Peyton,Krebs,19,2001-01-26,21,Calgary,AB,CAN,CAN,"6' 0""",187,True,False,False,False,L,Y,2021020002,7,Center
8481580,Connor McMichael,/api/v1/people/8481580,Connor,McMichael,24,2001-01-15,21,Ajax,ON,CAN,CAN,"6' 0""",180,True,False,False,True,L,Y,2021020004,15,Center
8471817,Ryan Reaves,/api/v1/people/8471817,Ryan,Reaves,75,1987-01-20,35,Winnipeg,MB,CAN,CAN,"6' 2""",225,True,False,False,False,R,Y,2021020004,3,Right Wing
8474602,Justin Schultz,/api/v1/people/8474602,Justin,Schultz,2,1990-07-06,32,Kelowna,BC,CAN,CAN,"6' 2""",188,True,False,False,False,R,Y,2021020004,15,Defenseman
8477839,Conor Sheary,/api/v1/people/8477839,Conor,Sheary,73,1992-06-08,30,Winchester,MA,USA,USA,"5' 9""",179,True,False,False,False,L,Y,2021020004,15,Left Wing
8475797,Jarred Tinordi,/api/v1/people/8475797,Jarred,Tinordi,5,1992-02-20,30,Millersville,MD,USA,USA,"6' 6""",232,True,False,False,False,L,N,2021020004,3,Defenseman
8476624,Barclay Goodrow,/api/v1/people/8476624,Barclay,Goodrow,21,1993-02-26,29,Toronto,ON,CAN,CAN,"6' 2""",204,True,True,False,False,L,Y,2021020004,3,Center
8471214,Alex Ovechkin,/api/v1/people/8471214,Alex,Ovechkin,8,1985-09-17,37,Moscow,,RUS,RUS,"6' 3""",238,True,False,True,False,R,Y,2021020004,15,Left Wing
8471698,T.J. Oshie,/api/v1/people/8471698,T.J.,Oshie,77,1986-12-23,35,Everett,WA,USA,USA,"6' 0""",187,True,False,False,False,R,Y,2021020004,15,Right Wing
8482109,Alexis Lafrenière,/api/v1/people/8482109,Alexis,Lafrenière,13,2001-10-11,21,St-Eustache,QC,CAN,CAN,"6' 2""",196,True,False,False,False,L,Y,2021020004,3,Left Wing
8475200,Dmitry Orlov,/api/v1/people/8475200,Dmitry,Orlov,9,1991-07-23,31,Novokuznetsk,,RUS,RUS,"5' 11""",214,True,False,False,False,L,Y,2021020004,15,Defenseman
8475343,Nic Dowd,/api/v1/people/8475343,Nic,Dowd,26,1990-05-27,32,Huntsville,AL,USA,USA,"6' 1""",193,True,False,False,False,R,Y,2021020004,15,Center
8479324,Ryan Lindgren,/api/v1/people/8479324,Ryan,Lindgren,55,1998-02-11,24,Burnsville,MN,USA,USA,"6' 1""",191,True,False,False,False,L,Y,2021020004,3,Defenseman
8475184,Chris Kreider,/api/v1/people/8475184,Chris,Kreider,20,1991-04-30,31,Boxford,MA,USA,USA,"6' 3""",223,True,True,False,False,L,Y,2021020004,3,Left Wing
8474590,John Carlson,/api/v1/people/8474590,John,Carlson,74,1990-01-10,32,Natick,MA,USA,USA,"6' 3""",215,True,True,False,False,R,Y,2021020004,15,Defenseman
8478550,Artemi Panarin,/api/v1/people/8478550,Artemi,Panarin,10,1991-10-30,30,Korkino,,RUS,RUS,"6' 0""",175,True,True,False,False,R,Y,2021020004,3,Left Wing
8479323,Adam Fox,/api/v1/people/8479323,Adam,Fox,23,1998-02-17,24,Jericho,NY,USA,USA,"5' 11""",183,True,False,False,False,R,Y,2021020004,3,Defenseman
8478211,Dryden Hunt,/api/v1/people/8478211,Dryden,Hunt,29,1995-11-24,26,Cranbrook,BC,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y,2021020004,3,Left Wing
8474176,Carl Hagelin,/api/v1/people/8474176,Carl,Hagelin,62,1988-08-23,34,Sodertalje,,SWE,SWE,"6' 0""",183,True,False,False,False,L,I,2021020004,15,Left Wing
8481554,Kaapo Kakko,/api/v1/people/8481554,Kaapo,Kakko,24,2001-02-13,21,Turku,,FIN,FIN,"6' 3""",205,True,False,False,False,L,Y,2021020004,3,Right Wing
8482148,Hendrix Lapierre,/api/v1/people/8482148,Hendrix,Lapierre,29,2002-02-09,20,Gatineau,QC,CAN,CAN,"6' 0""",180,True,False,False,True,L,N,2021020004,15,Center
8480382,Alexandar Georgiev,/api/v1/people/8480382,Alexandar,Georgiev,40,1996-02-10,26,Ruse,,BGR,RUS,"6' 1""",178,True,False,False,False,L,Y,2021020004,3,Goalie
8477903,Garnet Hathaway,/api/v1/people/8477903,Garnet,Hathaway,21,1991-11-23,30,Kennebunkport,ME,USA,USA,"6' 3""",208,True,False,False,False,R,Y,2021020004,15,Right Wing
8475625,Matt Irwin,/api/v1/people/8475625,Matt,Irwin,52,1987-11-29,34,Victoria,BC,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,2021020004,15,Defenseman
8475747,Patrik Nemeth,/api/v1/people/8475747,Patrik,Nemeth,12,1992-02-08,30,Stockholm,,SWE,SWE,"6' 4""",230,True,False,False,False,L,Y,2021020004,3,Defenseman
8475324,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,32,Rogers,MN,USA,USA,"6' 1""",205,True,False,False,False,R,Y,2021020004,15,Defenseman
8476458,Ryan Strome,/api/v1/people/8476458,Ryan,Strome,16,1993-07-11,29,Mississauga,ON,CAN,CAN,"6' 1""",191,True,True,False,False,R,Y,2021020004,3,Center
8476459,Mika Zibanejad,/api/v1/people/8476459,Mika,Zibanejad,93,1993-04-18,29,Stockholm,,SWE,SWE,"6' 2""",200,True,True,False,False,R,Y,2021020004,3,Center
8479328,Julien Gauthier,/api/v1/people/8479328,Julien,Gauthier,15,1997-10-15,25,Pointe-aux-Trembles,QC,CAN,CAN,"6' 4""",227,True,False,False,False,R,Y,2021020004,3,Right Wing
8475744,Evgeny Kuznetsov,/api/v1/people/8475744,Evgeny,Kuznetsov,92,1992-05-19,30,Chelyabinsk,,RUS,RUS,"6' 2""",207,True,False,False,False,L,Y,2021020004,15,Center
8477845,Trevor van Riemsdyk,/api/v1/people/8477845,Trevor,van Riemsdyk,57,1991-07-24,31,Middletown,NJ,USA,USA,"6' 3""",191,True,False,False,False,R,Y,2021020004,15,Defenseman
8478104,Sammy Blais,/api/v1/people/8478104,Sammy,Blais,91,1996-06-17,26,Montmagny,QC,CAN,CAN,"6' 2""",210,True,False,False,False,L,I,2021020004,3,Left Wing
8479359,Beck Malenstyn,/api/v1/people/8479359,Beck,Malenstyn,47,1998-02-04,24,Delta,BC,CAN,CAN,"6' 3""",200,True,False,False,True,L,N,2021020004,15,Left Wing
8478466,Daniel Sprong,/api/v1/people/8478466,Daniel,Sprong,91,1997-03-17,25,Amsterdam,,NLD,NLD,"6' 0""",193,True,False,False,False,R,Y,2021020004,55,Right Wing
8480878,Nils Lundkvist,/api/v1/people/8480878,Nils,Lundkvist,27,2000-07-27,22,Pitea,,SWE,SWE,"5' 11""",187,True,False,False,True,R,N,2021020004,3,Defenseman
8476885,Jacob Trouba,/api/v1/people/8476885,Jacob,Trouba,8,1994-02-26,28,Rochester,MI,USA,USA,"6' 3""",208,True,True,False,False,R,Y,2021020004,3,Defenseman
8477511,Anthony Mantha,/api/v1/people/8477511,Anthony,Mantha,39,1994-09-16,28,Longueuil,QC,CAN,CAN,"6' 5""",234,True,False,False,False,L,Y,2021020004,15,Right Wing
8479333,Libor Hajek,/api/v1/people/8479333,Libor,Hajek,25,1998-02-04,24,Smrcek,,CZE,CZE,"6' 3""",206,True,False,False,False,L,Y,2021020004,3,Defenseman
8474189,Lars Eller,/api/v1/people/8474189,Lars,Eller,20,1989-05-08,33,Rodovre,,DNK,DNK,"6' 2""",205,True,False,False,False,L,Y,2021020004,15,Center
8476880,Tom Wilson,/api/v1/people/8476880,Tom,Wilson,43,1994-03-29,28,Toronto,ON,CAN,CAN,"6' 4""",220,True,False,False,False,R,Y,2021020004,15,Right Wing
8477970,Vitek Vanecek,/api/v1/people/8477970,Vitek,Vanecek,41,1996-01-09,26,Havlickuv Brod,,CZE,CZE,"6' 2""",184,True,False,False,False,L,Y,2021020004,15,Goalie
8480817,K'Andre Miller,/api/v1/people/8480817,K'Andre,Miller,79,2000-01-21,22,St. Paul,MN,USA,USA,"6' 4""",216,True,False,False,False,L,Y,2021020004,3,Defenseman
8480078,Filip Chytil,/api/v1/people/8480078,Filip,Chytil,72,1999-09-05,23,Kromeriz,,CZE,CZE,"6' 3""",210,True,False,False,False,L,Y,2021020004,3,Center
8480796,Martin Fehervary,/api/v1/people/8480796,Martin,Fehervary,42,1999-10-06,23,Bratislava,,SVK,SVK,"6' 2""",199,True,False,False,True,L,Y,2021020004,15,Defenseman
8479291,Kevin Rooney,/api/v1/people/8479291,Kevin,Rooney,17,1993-05-21,29,Canton,MA,USA,USA,"6' 2""",201,True,False,False,False,L,Y,2021020004,3,Center
8480070,Ian Mitchell,/api/v1/people/8480070,Ian,Mitchell,51,1999-01-18,23,St. Albert,AB,CAN,CAN,"5' 11""",173,True,False,False,False,R,N,2021020005,16,Defenseman
8481186,Logan O'Connor,/api/v1/people/8481186,Logan,O'Connor,25,1996-08-14,26,Missouri City,TX,USA,USA,"6' 0""",175,True,False,False,False,R,Y,2021020005,21,Right Wing
8471794,Darren Helm,/api/v1/people/8471794,Darren,Helm,43,1987-01-21,35,St. Andrews,MB,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y,2021020005,21,Center
8471677,Jack Johnson,/api/v1/people/8471677,Jack,Johnson,3,1987-01-13,35,Indianapolis,IN,USA,USA,"6' 1""",227,True,False,False,False,L,Y,2021020005,21,Defenseman
8478874,Adam Gaudette,/api/v1/people/8478874,Adam,Gaudette,17,1996-10-03,26,Braintree,MA,USA,USA,"6' 1""",175,True,False,False,False,R,Y,2021020005,9,Center
8477444,Andre Burakovsky,/api/v1/people/8477444,Andre,Burakovsky,95,1995-02-09,27,Klagenfurt,,AUT,SWE,"6' 3""",201,True,False,False,False,L,Y,2021020005,21,Left Wing
8479404,Henrik Borgstrom,/api/v1/people/8479404,Henrik,Borgstrom,13,1997-08-06,25,Helsinki,,FIN,FIN,"6' 3""",199,True,False,False,False,L,Y,2021020005,16,Center
8474870,Tyler Johnson,/api/v1/people/8474870,Tyler,Johnson,90,1990-07-29,32,Spokane,WA,USA,USA,"5' 8""",185,True,False,False,False,R,Y,2021020005,16,Center
8476850,Ryan Murray,/api/v1/people/8476850,Ryan,Murray,28,1993-09-27,29,Regina,SK,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,2021020005,21,Defenseman
8477501,Valeri Nichushkin,/api/v1/people/8477501,Valeri,Nichushkin,13,1995-03-04,27,Chelyabinsk,,RUS,RUS,"6' 4""",210,True,False,False,False,L,Y,2021020005,21,Right Wing
8476455,Gabriel Landeskog,/api/v1/people/8476455,Gabriel,Landeskog,92,1992-11-23,29,Stockholm,,SWE,SWE,"6' 1""",215,True,False,True,False,L,Y,2021020005,21,Left Wing
8477126,Jayson Megna,/api/v1/people/8477126,Jayson,Megna,12,1990-02-01,32,Fort Lauderdale,FL,USA,USA,"6' 1""",195,True,False,False,False,R,N,2021020005,21,Center
8480846,Sampo Ranta,/api/v1/people/8480846,Sampo,Ranta,75,2000-05-31,22,Naantali,,FIN,FIN,"6' 2""",195,True,False,False,True,L,N,2021020005,21,Left Wing
8479542,Brandon Hagel,/api/v1/people/8479542,Brandon,Hagel,38,1998-08-27,24,Saskatoon,SK,CAN,CAN,"5' 11""",174,True,False,False,False,L,Y,2021020005,14,Left Wing
8479388,Riley Stillman,/api/v1/people/8479388,Riley,Stillman,61,1998-03-09,24,Peterborough,ON,CAN,CAN,"6' 1""",196,True,False,False,False,L,Y,2021020005,16,Defenseman
8481618,Alex Newhook,/api/v1/people/8481618,Alex,Newhook,18,2001-01-28,21,St. John's,NL,CAN,CAN,"5' 10""",190,True,False,False,True,L,Y,2021020005,21,Center
8476473,Connor Murphy,/api/v1/people/8476473,Connor,Murphy,5,1993-03-26,29,Dublin,OH,USA,USA,"6' 4""",212,True,True,False,False,R,I,2021020005,16,Defenseman
8480025,MacKenzie Entwistle,/api/v1/people/8480025,MacKenzie,Entwistle,58,1999-07-14,23,Georgetown,ON,CAN,CAN,"6' 3""",184,True,False,False,True,R,Y,2021020005,16,Right Wing
8480069,Cale Makar,/api/v1/people/8480069,Cale,Makar,8,1998-10-30,23,Calgary,AB,CAN,CAN,"5' 11""",187,True,False,False,False,R,Y,2021020005,21,Defenseman
8473446,Erik Johnson,/api/v1/people/8473446,Erik,Johnson,6,1988-03-21,34,Bloomington,MN,USA,USA,"6' 4""",225,True,False,False,False,R,Y,2021020005,21,Defenseman
8476979,Erik Gustafsson,/api/v1/people/8476979,Erik,Gustafsson,56,1992-03-14,30,Nynashamn,,SWE,SWE,"6' 0""",197,True,False,False,False,L,Y,2021020005,16,Defenseman
8470594,Marc-Andre Fleury,/api/v1/people/8470594,Marc-Andre,Fleury,29,1984-11-28,37,Sorel,QC,CAN,CAN,"6' 2""",185,True,False,False,False,L,Y,2021020005,30,Goalie
8476915,Jujhar Khaira,/api/v1/people/8476915,Jujhar,Khaira,16,1994-08-13,28,Surrey,BC,CAN,CAN,"6' 4""",212,True,False,False,False,L,I,2021020005,16,Left Wing
8473604,Jonathan Toews,/api/v1/people/8473604,Jonathan,Toews,19,1988-04-29,34,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,True,False,L,Y,2021020005,16,Center
8476931,Jake McCabe,/api/v1/people/8476931,Jake,McCabe,6,1993-10-12,29,Eau Claire,WI,USA,USA,"6' 1""",204,True,False,False,False,L,Y,2021020005,16,Defenseman
8477846,Ryan Carpenter,/api/v1/people/8477846,Ryan,Carpenter,18,1991-01-18,31,Oviedo,FL,USA,USA,"6' 0""",200,True,False,False,False,R,Y,2021020005,20,Center
8479337,Alex DeBrincat,/api/v1/people/8479337,Alex,DeBrincat,12,1997-12-18,24,Farmington Hills,MI,USA,USA,"5' 7""",165,True,True,False,False,R,Y,2021020005,16,Left Wing
8475177,Calvin de Haan,/api/v1/people/8475177,Calvin,de Haan,44,1991-05-09,31,Carp,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y,2021020005,16,Defenseman
8474141,Patrick Kane,/api/v1/people/8474141,Patrick,Kane,88,1988-11-19,33,Buffalo,NY,USA,USA,"5' 10""",177,True,True,False,False,L,Y,2021020005,16,Right Wing
8475311,Darcy Kuemper,/api/v1/people/8475311,Darcy,Kuemper,35,1990-05-05,32,Saskatoon,SK,CAN,CAN,"6' 5""",215,True,False,False,False,L,Y,2021020005,21,Goalie
8477456,J.T. Compher,/api/v1/people/8477456,J.T.,Compher,37,1995-04-08,27,Northbrook,IL,USA,USA,"6' 0""",190,True,False,False,False,R,Y,2021020005,21,Left Wing
8477495,Seth Jones,/api/v1/people/8477495,Seth,Jones,4,1994-10-03,28,Arlington,TX,USA,USA,"6' 4""",213,True,False,False,False,R,Y,2021020005,16,Defenseman
8477330,Dominik Kubalik,/api/v1/people/8477330,Dominik,Kubalik,8,1995-08-21,27,Plzen,,CZE,CZE,"6' 2""",179,True,False,False,False,L,Y,2021020005,16,Left Wing
8478440,Dylan Strome,/api/v1/people/8478440,Dylan,Strome,17,1997-03-07,25,Mississauga,ON,CAN,CAN,"6' 3""",200,True,False,False,False,L,Y,2021020005,16,Center
8479398,Samuel Girard,/api/v1/people/8479398,Samuel,Girard,49,1998-05-12,24,Roberval,QC,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y,2021020005,21,Defenseman
8478420,Mikko Rantanen,/api/v1/people/8478420,Mikko,Rantanen,96,1996-10-29,25,Nousiainen,,FIN,FIN,"6' 4""",215,True,True,False,False,L,Y,2021020005,21,Right Wing
8477073,Kurtis MacDermid,/api/v1/people/8477073,Kurtis,MacDermid,56,1994-03-25,28,Sauble Beach,ON,CAN,CAN,"6' 5""",233,True,False,False,False,L,Y,2021020005,21,Defenseman
8475172,Nazem Kadri,/api/v1/people/8475172,Nazem,Kadri,91,1990-10-06,32,London,ON,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y,2021020005,21,Center
8477492,Nathan MacKinnon,/api/v1/people/8477492,Nathan,MacKinnon,29,1995-09-01,27,Halifax,NS,CAN,CAN,"6' 0""",200,True,True,False,False,R,Y,2021020005,21,Center
8479370,Tyson Jost,/api/v1/people/8479370,Tyson,Jost,10,1998-03-14,24,St. Albert,AB,CAN,CAN,"5' 11""",187,True,False,False,False,L,Y,2021020005,30,Center
8481523,Kirby Dach,/api/v1/people/8481523,Kirby,Dach,77,2001-01-21,21,Fort Saskatchewan,AB,CAN,CAN,"6' 4""",197,True,False,False,False,R,Y,2021020005,16,Center
8480798,Philipp Kurashev,/api/v1/people/8480798,Philipp,Kurashev,23,1999-10-12,23,Munsingen,,CHE,CHE,"6' 0""",190,True,False,False,False,L,Y,2021020005,16,Center
8481524,Bowen Byram,/api/v1/people/8481524,Bowen,Byram,4,2001-06-13,21,Cranbrook,BC,CAN,CAN,"6' 1""",190,True,False,False,True,L,Y,2021020005,21,Defenseman
8473618,Mathieu Perreault,/api/v1/people/8473618,Mathieu,Perreault,85,1988-01-05,34,Drummondville,QC,CAN,CAN,"5' 10""",189,True,False,False,False,L,Y,2021020007,8,Center
8467950,Craig Anderson,/api/v1/people/8467950,Craig,Anderson,41,1981-05-21,41,Park Ridge,IL,USA,USA,"6' 2""",185,True,False,False,False,L,Y,2021020007,7,Goalie
8480196,Jacob Bryson,/api/v1/people/8480196,Jacob,Bryson,78,1997-11-18,24,London,ON,CAN,CAN,"5' 9""",175,True,False,False,False,L,Y,2021020007,7,Defenseman
8476967,Brett Kulak,/api/v1/people/8476967,Brett,Kulak,77,1994-01-06,28,Edmonton,AB,CAN,CAN,"6' 1""",197,True,False,False,False,L,Y,2021020007,8,Defenseman
8475236,Cody Eakin,/api/v1/people/8475236,Cody,Eakin,20,1991-05-24,31,Winnipeg,MB,CAN,CAN,"6' 0""",196,True,False,False,False,L,Y,2021020007,7,Center
8476469,Joel Armia,/api/v1/people/8476469,Joel,Armia,40,1993-05-31,29,Pori,,FIN,FIN,"6' 3""",218,True,False,False,False,R,Y,2021020007,8,Right Wing
8476525,Colin Miller,/api/v1/people/8476525,Colin,Miller,33,1992-10-29,29,Sault Ste. Marie,ON,CAN,CAN,"6' 1""",198,True,False,False,False,R,Y,2021020007,7,Defenseman
8479999,Casey Mittelstadt,/api/v1/people/8479999,Casey,Mittelstadt,37,1998-11-22,23,Eden Prairie,MN,USA,USA,"6' 1""",195,True,False,False,False,L,Y,2021020007,7,Center
8478109,Victor Olofsson,/api/v1/people/8478109,Victor,Olofsson,71,1995-07-18,27,Ornskoldsvik,,SWE,SWE,"5' 11""",182,True,False,False,False,L,Y,2021020007,7,Left Wing
8476994,Vinnie Hinostroza,/api/v1/people/8476994,Vinnie,Hinostroza,29,1994-04-03,28,Chicago,IL,USA,USA,"5' 10""",177,True,False,False,False,R,Y,2021020007,7,Center
8475784,Jeff Skinner,/api/v1/people/8475784,Jeff,Skinner,53,1992-05-16,30,Toronto,ON,CAN,CAN,"5' 11""",197,True,False,False,False,L,Y,2021020007,7,Left Wing
8478996,Adam Brooks,/api/v1/people/8478996,Adam,Brooks,24,1996-05-06,26,Winnipeg,MB,CAN,CAN,"6' 0""",179,True,False,False,False,L,Y,2021020007,8,Center
